id,title,status,created,updated,tags,date_start,date_end,date_precision,calendar,evidence_category,confidence,summary,source_id,chapter,page,kindle_location,screenshot_file,people,events,places,organizations,themes,related_fact_cards,notes
TIME_MEXEMP_0319,1866年12月22日、MaximilianはJuárez選出なら祝福して退くと述べた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-12-22,,inferred_day,Gregorian,primary_testimony,probable,Pueblaでの退位説得の続きにおいて、Maximilianはnational congressがJuárezを選ぶ可能性を認め、その場合はJuárezを祝福してメキシコ共和国の一市民としてヨーロッパへ去ると述べた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 257/400,No.3644/7062,スクリーンショット 2026-05-31 13.10.55.png,Maximilian;Benito Juárez;François Castelnau;Alphonse Dano,Abdication Crisis;proposed national congress,Puebla;Veracruz;Europe;Mexico,Mexican Empire;Republic of Mexico,abdication;legitimacy;republican succession,FACT_MEXEMP_2009;FACT_MEXEMP_2010;FACT_MEXEMP_2011,Creative use: Maximilianの名誉ある退位構想を示す会話場面に使える。 Verification needed: yes.
TIME_MEXEMP_0320,1866年12月22日、MaximilianはBazaineの帝政支持文書で反論した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-12-22,,inferred_day,Gregorian,primary_testimony,probable,DanoとCastelnauは、Bazaineも署名した退位勧告文書をMaximilianに提示したが、MaximilianはBazaineが帝政支持を示す別文書を持ち出して反論した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 257/400,No.3644/7062,スクリーンショット 2026-05-31 13.10.55.png,Maximilian;Alphonse Dano;François Castelnau;Achille Bazaine,Abdication Crisis;Castelnau-Bazaine conflict,Puebla,French Empire;French army;Mexican Empire,conflicting instructions;abdication pressure;military dependency,FACT_MEXEMP_2012;FACT_MEXEMP_2013;FACT_MEXEMP_2014,Creative use: フランス側内部の矛盾が皇帝の残留判断を支える場面に使える。 Verification needed: yes.
TIME_MEXEMP_0321,1866年12月、CastelnauはNapoleon IIIにBazaineを非難した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-12,,month,Gregorian,primary_testimony,probable,CastelnauはNapoleon IIIに対し、BazaineがNapoleon IIIの利益を裏切ってMaximilianの残留を促していると非難した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 257/400,No.3644/7062,スクリーンショット 2026-05-31 13.10.55.png,François Castelnau;Achille Bazaine;Napoleon III;Maximilian,Abdication Crisis;French withdrawal from Mexico;Castelnau-Bazaine conflict,Mexico;France,French Empire;French army;Mexican Empire,blame shifting;treason accusation;French command conflict,FACT_MEXEMP_2015;FACT_MEXEMP_2016,Creative use: フランス撤退局面の内部対立として使える。 Verification needed: yes.
TIME_MEXEMP_0322,1867年1月初め、MaximilianがMexico Cityへ戻った,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01,,month,Gregorian,primary_testimony,probable,1867年1月初め、MaximilianはMexico Cityへ戻った。Baschは、Mexico City滞在は健康そのものよりMaximilianの生命を危険にさらす恐れがあると答えた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 257/400,No.3644/7062,スクリーンショット 2026-05-31 13.10.55.png,Maximilian;Samuel Basch,Abdication Crisis,Mexico City,Mexican Empire,return to capital;personal danger;medical counsel,FACT_MEXEMP_2027;FACT_MEXEMP_2028,Creative use: 首都帰還が政治的・身体的危機の深化を意味する場面に使える。 Verification needed: yes.
TIME_MEXEMP_0323,1867年1月5日、MaximilianはMexico City郊外へ静かに到着した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-05,,day,Gregorian,historical_fact,probable,Maximilianは健康悪化とCarlotaへの不安を抱えた状態で、Mexico City郊外の荒れた酪農場へ静かに到着した。Chapultepecの家具はVeracruzへ運ばれており、彼は空になった城で寝ることを拒んだ。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 260/400,No.3674/7062,スクリーンショット 2026-05-31 13.10.58.png,Maximilian;Carlota,Maximilian’s return to Mexico City;Under Siege,Mexico City;Chapultepec;Veracruz,Mexican Empire,health;political isolation;imperial decline,FACT_MEXEMP_2029;FACT_MEXEMP_2030;FACT_MEXEMP_2031,Creative use: 逼塞した帰還場面として使える。 Verification needed: yes.
TIME_MEXEMP_0324,1867年1月14日、Bazaineは閣議で帝国破綻を警告した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-14,,day,Gregorian,primary_testimony,probable,1月14日の閣議でBazaineは、国土の多数がJuárez支配下にあり、帝国は財政的・軍事的・政治的に破綻しているとして、Maximilianが残留すれば敗北濃厚な内戦の一派の長になると警告した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 260/400,No.3674/7062,スクリーンショット 2026-05-31 13.10.58.png,Achille Bazaine;Maximilian;Benito Juárez,Conservative cabinet meeting of 14 January 1867,Mexico,Mexican Empire;French army;Conservative Party;Republic of Mexico,abdication crisis;military collapse;legitimacy crisis;civil war,FACT_MEXEMP_2039;FACT_MEXEMP_2040;FACT_MEXEMP_2041,Creative use: 軍事的現実を突きつける閣議場面に使える。 Verification needed: yes.
TIME_MEXEMP_0325,1867年1月14日、保守派閣僚は28対5でMaximilian続投を決めた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-14,,day,Gregorian,historical_fact,probable,同じ閣議で保守派閣僚たちは抗戦継続を主張し、兵員と資金を約束し、Labastida大司教はCatholic Churchの支持を表明した。会議は28対5でMaximilianの続投を決議した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 260/400,No.3674/7062,スクリーンショット 2026-05-31 13.10.58.png,Maximilian;Leonardo Márquez;Pelagio Antonio de Labastida y Dávalos;Augustin Fischer;Achille Bazaine,Conservative cabinet meeting of 14 January 1867,Mexico,Conservative Party;Catholic Church;Mexican Empire;Mexican cabinet,conservative resistance;military mobilization;church support;forced loans;conscription,FACT_MEXEMP_2042;FACT_MEXEMP_2043;FACT_MEXEMP_2044;FACT_MEXEMP_2045;FACT_MEXEMP_2046;FACT_MEXEMP_2047;FACT_MEXEMP_2048;FACT_MEXEMP_2049,Creative use: 破滅的抗戦を決める多数決場面として使える。 Verification needed: yes.
TIME_MEXEMP_0326,1867年1月15日、Castagny配下のフランス軍残部がMexico Cityへ到着した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-15,,day,Gregorian,historical_fact,probable,General Castagny配下のフランス軍残部が、Sinaloa方面からの過酷な行軍を経てMexico Cityへ到着した。病気、日射病、戦闘で多くを失い、数百人のimperialista refugeesも同行していた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,General Castagny,French withdrawal,Sinaloa;Pacific Coast;Mexico City,French army;imperialistas,military retreat;refugee movement;imperial collapse,FACT_MEXEMP_2052;FACT_MEXEMP_2053;FACT_MEXEMP_2054,Creative use: 疲弊した撤退軍と難民が首都へ流れ込む場面に使える。 Verification needed: yes.
TIME_MEXEMP_0327,1867年2月1日、French armyはVeracruzへの安全通行保証期限を設定した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-02-01,,day,Gregorian,historical_fact,probable,French armyは、Veracruzへの安全な通行を保証できる最終日を1867年2月1日と設定した。資力のある者はMexico City脱出の準備を始めた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Sara Yorke Stevenson,evacuation from Mexico City,Mexico City;Veracruz,French army,evacuation;elite panic;imperial collapse,FACT_MEXEMP_2055;FACT_MEXEMP_2056,Creative use: 首都からの脱出期限として緊張感を作れる。 Verification needed: yes.
TIME_MEXEMP_0328,1867年1月28日、Bazaineは帝政政府との連絡断絶を通告した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-28,,day,Gregorian,primary_testimony,probable,Teodosio Laresの抗議に怒ったBazaineは、帝政政府とは以後連絡しないと通告した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Teodosio Lares;Achille Bazaine,Bazaine-Lares conflict,Mexico City,French army;imperial government,diplomatic rupture;imperial collapse,FACT_MEXEMP_2060,Creative use: フランス軍と帝政政府の断絶場面として使える。 Verification needed: yes.
TIME_MEXEMP_0329,1867年2月5日、French armyはMexico Cityから撤退した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-02-05,,day,Gregorian,historical_fact,probable,Mexico Cityのフランス軍司令部からフランス国旗が降ろされ、Bazaine率いるFrench armyが首都を去った。MaximilianはNational Palaceの屋上から撤退を見届けたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Maximilian;Achille Bazaine,French withdrawal from Mexico City,Mexico City;National Palace,French army,foreign military withdrawal;imperial isolation,FACT_MEXEMP_2064;FACT_MEXEMP_2065;FACT_MEXEMP_2066;FACT_MEXEMP_2067,Creative use: 帝政が庇護者を失う決定的場面。 Verification needed: yes.
TIME_MEXEMP_0330,1867年2月5日、MárquezはMexico City防衛の布告を掲示した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-02-05,,day,Gregorian,primary_testimony,probable,同日、Mexico CityではMárquezが首都防衛責任者として布告を掲示し、秩序違反への強硬対応と攻撃時の市民対応を示した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Leonardo Márquez,Siege of Mexico City,Mexico City,imperial government,martial order;urban defense;conservative militarization,FACT_MEXEMP_2068;FACT_MEXEMP_2069;FACT_MEXEMP_2070,Creative use: フランス軍撤退直後の不安と軍事統制を描ける。 Verification needed: yes.
TIME_MEXEMP_0331,1866年10月、Porfirio DíazはArmy of the Eastを率いてOaxacaへ進軍した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-10,,month,Gregorian,historical_fact,probable,Porfirio DíazはArmy of the Eastを率い、Oaxacaへ進軍した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Porfirio Díaz,Oaxaca campaign,Oaxaca,Army of the East;Juaristas,republican offensive,FACT_MEXEMP_2071;FACT_MEXEMP_2072,Creative use: Mexico City包囲へ向かう共和派攻勢の前段として使える。 Verification needed: yes.
TIME_MEXEMP_0332,1866年10月頃、DíazはOaxaca救援部隊を待ち伏せして破った,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-10,,approximate_period,Gregorian,historical_fact,probable,"Oaxaca攻防の過程で、DíazはOaxaca救援に向かう約1,500人の帝政側部隊を周辺丘陵で待ち伏せして破った。捕虜が出て、鹵獲された砲はOaxaca攻撃に転用され、Oaxacaは約2週間後に降伏した。",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 262/400,No.3713/7062,スクリーンショット 2026-05-31 13.11.01.png,Porfirio Díaz,Oaxaca campaign,Oaxaca,Army of the East;Juaristas;Austrian Legion;imperial troops,republican military success;imperial military failure,FACT_MEXEMP_2073;FACT_MEXEMP_2074;FACT_MEXEMP_2075;FACT_MEXEMP_2076,Creative use: 帝政側救援の失敗と共和派攻勢の加速を描ける。 Verification needed: yes.
TIME_MEXEMP_0333,1866年11月23日、US ArmyがMatamoros中心部を占拠した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-11-23,,day,Gregorian,historical_fact,probable,US ArmyがRio Grandeを越え、Matamorosの中心広場を占拠し、Stars and Stripesを掲げた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Mariano Escobedo;Servando Canales,Matamoros conflict,Rio Grande;Matamoros,US Army;Republic of Mexico,United States intervention;republican divisions,FACT_MEXEMP_2080;FACT_MEXEMP_2081,Creative use: 米軍介入が共和派内部対立に割り込む場面として使える。 Verification needed: yes.
TIME_MEXEMP_0334,1866年11月24日、EscobedoはMatamorosを攻撃したが停戦に終わった,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-11-24,,inferred_day,Gregorian,historical_fact,probable,EscobedoはMatamorosを攻撃したが、激しい戦闘は緊迫した停戦に終わった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Mariano Escobedo;Servando Canales,Matamoros conflict,Matamoros,Republic of Mexico;Juaristas,republican divisions;ceasefire,FACT_MEXEMP_2082;FACT_MEXEMP_2083,Creative use: 交渉失敗後の短い戦闘と停戦として描ける。 Verification needed: yes.
TIME_MEXEMP_0335,1867年1月、González OrtegaはMexicoへ入れず再拘束された,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01,,month,Gregorian,historical_fact,probable,Jesús González OrtegaはMexicoへ入れず、Juaristasによって再び投獄された。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Jesús González Ortega;Benito Juárez,González Ortega presidential claim,New Orleans;Mexico,Juaristas;Republic of Mexico;United States authorities,contested legitimacy;republican divisions,FACT_MEXEMP_2085;FACT_MEXEMP_2086;FACT_MEXEMP_2087,Creative use: 対抗的請求者が実効政治から排除される場面として使える。 Verification needed: yes.
TIME_MEXEMP_0336,1867年1月末、JuaristasはCuernavacaを奪取した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01,,approximate_period,Gregorian,historical_fact,probable,1867年1月末、JuaristasはCuernavacaを奪取し、Maximilianの退避地を失わせた。共和派はMexico Cityから一日の行軍距離に迫った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Maximilian,Cuernavaca loss;Siege of Mexico City,Cuernavaca;Mexico City,Juaristas;Republic of Mexico;Mexican Empire,republican advance;siege;imperial collapse,FACT_MEXEMP_2090;FACT_MEXEMP_2091,Creative use: 首都の外縁が急速に狭まる場面として使える。 Verification needed: yes.
TIME_MEXEMP_0337,1866年12月28日、Miguel MiramónはMexico Cityを出発した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-12-28,,day,Gregorian,historical_fact,probable,Miguel Miramónは約400人を率いてMexico Cityを出発し、帝政側部隊を糾合して敵と戦う計画を進めた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Miguel Miramón;Maximilian,Miramón Zacatecas raid,Mexico City,imperial army;Mexican Empire,conservative generals;tactical success,FACT_MEXEMP_2096;FACT_MEXEMP_2097,Creative use: 帝政側の最後の軍事的賭けの出発として使える。 Verification needed: yes.
TIME_MEXEMP_0338,"1867年1月20日、Miramónは約1,500人を率いてさらに北上した",draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-20,,day,Gregorian,historical_fact,probable,"Miramónは約1,500人、騎兵、砲兵を率いてさらに北へ進んだ。",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Miguel Miramón,Miramón Zacatecas raid,Zacatecas,imperial army,conservative generals;tactical success,FACT_MEXEMP_2098,Creative use: 兵力を増やしたMiramónが攻勢へ向かう場面として使える。 Verification needed: yes.
TIME_MEXEMP_0339,1867年1月22日、JuárezはZacatecasへ入った,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-22,,day,Gregorian,historical_fact,probable,JuárezはEscobedo軍の後方を追って南下し、Zacatecasへ入った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Benito Juárez;Mariano Escobedo,Miramón Zacatecas raid;Escobedo southward advance,Zacatecas,Republic of Mexico;Juaristas,republican advance;contested legitimacy,FACT_MEXEMP_2099,Creative use: 共和派の前進と一時的な安心感を示す場面として使える。 Verification needed: yes.
TIME_MEXEMP_0340,1867年1月26日夜、Miramón軍はZacatecas周辺の要所を占拠した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1867-01-26,,day,Gregorian,historical_fact,probable,1月26日夜、Miramón軍はZacatecas周辺の要所を占拠した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 9 UNDER SIEGE,Kindle PC 265/400,No.3753/7062,スクリーンショット 2026-05-31 13.11.03.png,Miguel Miramón;Benito Juárez,Miramón Zacatecas raid,Zacatecas,imperial army;Juaristas,tactical success;strategic failure,FACT_MEXEMP_2100;FACT_MEXEMP_2101,Creative use: 夜間の接近と包囲準備として使える。 Verification needed: yes.
